reward,distance_to_goal,distance_to_goal_reward,success,did_multi_agents_collide,num_steps,spl,psc,human_collision,episode_id
1.4621261358261108,1.6512489318847656,0.0346651077270507,0.0,1.0,61.0,0.0,0.9672131147540984,1.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 24
3.24266004562378,1.0020078420639038,0.1021749973297119,0.0,1.0,117.0,0.0,0.9743589743589745,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 17
7.073163032531738,0.0871993452310562,0.2061458379030227,1.0,0.0,116.0,0.6288496802588784,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 10
5.963536262512207,1.3298633098602295,0.2014256715774536,0.0,1.0,69.0,0.0,0.9420289855072465,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 2
8.854133605957031,0.149433821439743,0.1912575364112854,1.0,0.0,87.0,0.8091157761970909,0.9540229885057472,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 23
12.99879264831543,4.586809158325195,-0.0,0.0,1.0,129.0,0.0,0.8682170542635659,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 17
3.5458626747131348,1.952409029006958,0.2006850242614746,0.0,1.0,48.0,0.0,0.8333333333333334,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 1
5.004143238067627,4.569555282592773,0.2446088790893554,0.0,1.0,177.0,0.0,0.8757062146892656,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 16
6.016111373901367,0.1502579599618911,0.1964507848024368,1.0,0.0,48.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 9
14.173309326171877,0.1341882199048996,0.1768972128629684,1.0,0.0,132.0,0.9184395380409364,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 0
4.026342391967773,0.1946408599615097,0.1853682249784469,1.0,0.0,65.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 22
-0.6571164131164551,4.973475933074951,0.2001848220825195,0.0,1.0,93.0,0.0,0.6559139784946236,1.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 8
7.399345397949219,0.1508653163909912,0.18842414021492,1.0,0.0,69.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 16
5.5997819900512695,0.1715324372053146,0.2008779495954513,1.0,0.0,59.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00858-cYkrGrCg2kB/cYkrGrCg2kB.basis.glb 21
13.7947998046875,0.0995707213878631,0.1963865756988525,1.0,0.0,101.0,0.9716793977132022,0.9603960396039604,0.0,data/scene_datasets/hm3d/val/00876-mv2HUxq3B53/mv2HUxq3B53.basis.glb 24
0.711579442024231,9.509244918823242,0.2381162643432617,0.0,1.0,143.0,0.0,0.965034965034965,1.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 7
